date,away,home,amp,afg,afga,afg_pct,afg3,afg3a,afg3_pct,aft,afta,aft_pct,aord,adrb,atrb,aast,astl,ablk,atov,apf,apts,hmp,hfg,hfga,hfg_pct,hfg3,hfg3a,fhg3_pct,hft,hfta,hft_pct,hord,hdrb,htrb,hast,hstl,hblk,htov,hpf,hpts
2016-12-02,Magic,Sixers,240,37,78,.474,13,26,.500,18,26,.692,7,40,47,24,8,3,10,20,105,240,36,95,.379,9,32,.281,7,10,.700,15,31,46,24,3,6,10,18,88
2016-12-02,Wizards,Spurs,240,41,81,.506,7,11,.636,16,18,.889,9,34,43,25,13,3,18,26,105,240,39,80,.488,8,20,.400,21,33,.636,12,25,37,27,11,4,15,17,107
2016-12-02,Lakers,Raptors,240,32,93,.344,6,26,.231,10,17,.588,19,27,46,16,6,2,16,18,80,240,45,83,.542,12,29,.414,11,13,.846,7,37,44,25,8,5,10,18,113
2016-12-03,Timberwolves,Hornets,265,48,106,.453,10,27,.370,19,22,.864,14,37,51,32,10,10,10,19,125,265,44,101,.436,14,36,.389,18,26,.692,13,37,50,30,6,8,14,16,120
2016-12-03,Bulls,Mavericks,240,32,71,.451,3,13,.231,15,21,.714,11,32,43,9,4,5,20,22,82,240,40,87,.460,13,31,.419,14,18,.778,13,29,42,31,11,2,10,19,107
2016-12-03,Suns,Warriors,240,41,91,.451,11,32,.344,16,21,.762,14,22,36,24,8,2,14,29,109,240,49,78,.628,14,21,.667,26,34,.765,6,32,38,37,9,5,17,19,138
2016-12-03,Lakers,Grizzlies,240,35,81,.432,7,21,.333,23,29,.793,14,30,44,16,7,4,18,18,100,240,41,88,.466,10,30,.333,11,15,.733,14,29,43,32,13,7,11,19,103
2016-12-03,Nets,Bucks,240,34,91,.374,11,41,.268,24,33,.727,10,36,46,21,6,5,14,26,103,240,40,85,.471,6,24,.250,26,36,.722,7,39,46,25,9,10,11,24,112
2016-12-03,Celtics,Sixers,240,38,76,.500,8,26,.308,23,29,.793,6,31,37,22,5,3,10,21,107,240,35,76,.461,15,33,.455,21,26,.808,8,30,38,20,5,3,15,23,106
2016-12-03,Heat,Trailblazers,240,38,86,.442,6,22,.273,10,15,.667,8,38,46,23,6,6,13,14,92,240,36,89,.404,9,24,.375,18,24,.750,12,35,47,19,6,9,8,17,99
2016-12-03,Hawks,Raptors,240,35,88,.398,7,28,.250,7,14,.500,13,25,38,21,7,5,18,13,84,240,53,92,.576,13,24,.542,9,11,.818,12,36,48,28,14,7,12,17,128
