,fran_id,pts,opp_fran,opp_pts,game_location,date,A Win,Fran_5_PTS,Opp_5_PTS,fran_elo,opp_elo
285,Spurs,102,Pacers,116,A,1976-12-15,0,111.8,99.2,1507.57717241,1501.6423553
286,Lakers,115,Jazz,105,A,1976-12-15,1,99.8,105.6,1514.97834787,1511.39741019
287,Suns,87,Sixers,97,A,1976-12-15,0,99.0,98.2,1500.06387488,1535.71687372
288,Nuggets,117,Thunder,103,A,1976-12-15,1,105.2,102.6,1552.3776318,1508.36224341
289,Kings,100,Wizards,104,A,1976-12-15,0,105.0,98.8,1476.62238562,1484.07496251
290,Pacers,105,Cavaliers,111,A,1976-12-16,0,98.8,97.4,1511.81315645,1533.78991831
291,Hawks,107,Rockets,118,A,1976-12-16,0,102.8,99.6,1465.98710204,1536.82687092
292,Nets,90,Kings,100,A,1976-12-16,0,104.6,103.8,1472.74804587,1466.83685513
293,Knicks,123,Celtics,109,A,1976-12-17,1,106.6,105.2,1484.10515887,1517.13889605
294,Wizards,99,Clippers,88,A,1976-12-17,1,98.2,100.8,1493.860493,1463.00681462
295,Spurs,101,Bulls,103,A,1976-12-17,0,108.6,91.4,1497.40637125,1454.61359194
296,Pacers,104,Pistons,113,A,1976-12-17,0,100.0,110.2,1502.44485623,1534.04244477
297,Suns,105,Lakers,118,A,1976-12-17,0,98.6,101.2,1491.08646378,1524.87528385
298,Hawks,113,Jazz,109,A,1976-12-17,1,105.0,108.6,1457.99824208,1501.50047421
299,Bucks,126,Nets,110,A,1976-12-17,1,121.8,108.4,1357.67748503,1462.57792453
300,Warriors,117,Sixers,114,A,1976-12-17,1,108.4,101.2,1516.57946361,1544.69428482
301,Nuggets,105,Trailblazers,127,A,1976-12-17,0,102.8,98.8,1561.11750135,1570.67095028
302,Celtics,117,Hawks,110,A,1976-12-18,1,109.6,109.4,1506.19096337,1469.24383454
303,Bulls,106,Nuggets,111,A,1976-12-18,0,92.6,101.0,1465.83907643,1551.39240244
304,Jazz,110,Rockets,106,A,1976-12-18,1,112.2,101.8,1490.25488175,1544.81573088
305,Sixers,97,Pacers,93,A,1976-12-18,1,99.2,101.8,1533.88683689,1493.35180884
306,Cavaliers,113,Knicks,115,A,1976-12-18,0,102.2,107.0,1543.15821853,1495.05309155
307,Kings,90,Suns,89,A,1976-12-18,1,101.4,97.4,1477.00697646,1482.05592973
308,Lakers,115,Trailblazers,111,A,1976-12-18,1,104.4,102.8,1533.9058179,1580.39604919
309,Warriors,115,Wizards,110,A,1976-12-18,1,110.6,102.2,1527.38691154,1502.97477982
310,Spurs,105,Cavaliers,106,A,1976-12-19,0,102.4,102.4,1486.18088676,1531.78242204
311,Kings,92,Lakers,103,A,1976-12-19,0,97.8,106.2,1487.15228679,1545.23598489
312,Hawks,109,Bucks,126,A,1976-12-19,0,110.0,120.6,1460.3032678,1370.60824265
313,Pistons,125,Jazz,110,A,1976-12-19,1,114.0,116.0,1543.13549216,1501.81248611
314,Celtics,94,Nets,87,A,1976-12-19,1,107.0,106.2,1515.13153012,1449.64716692
315,Clippers,99,Thunder,98,A,1976-12-19,1,100.2,102.8,1453.89252781,1499.62237386
316,Thunder,101,Bulls,103,A,1976-12-21,0,101.2,94.4,1488.3137115,1458.25290742
317,Celtics,101,Cavaliers,108,A,1976-12-21,0,112.0,103.8,1523.26874468,1540.4773897
318,Sixers,94,Nuggets,108,A,1976-12-21,0,96.6,101.0,1542.72540989,1558.97857144
319,Clippers,89,Lakers,97,A,1976-12-21,0,97.4,103.2,1465.20119016,1553.57960416
320,Pacers,113,Jazz,123,A,1976-12-21,0,104.2,115.2,1484.51323584,1492.99628108
321,Pistons,103,Knicks,133,A,1976-12-21,0,111.6,106.6,1551.95169719,1506.42888804
322,Kings,94,Trailblazers,99,A,1976-12-21,0,93.2,101.0,1478.80866751,1569.0658822
323,Warriors,120,Spurs,123,A,1976-12-21,0,116.0,105.2,1536.68542793,1477.4859191
324,Hawks,94,Pistons,107,A,1976-12-22,0,108.0,108.4,1447.77750224,1540.64889224
325,Wizards,90,Rockets,111,A,1976-12-22,0,98.4,97.4,1493.67626342,1533.25812652
326,Jazz,93,Nets,127,A,1976-12-22,0,110.8,103.6,1502.75216792,1441.50995236
327,Hawks,95,Bulls,101,A,1976-12-23,0,105.6,98.2,1440.38865904,1469.11597434
328,Thunder,95,Nuggets,123,A,1976-12-23,0,101.6,103.4,1477.45064459,1568.51110879
329,Nets,94,Pacers,96,A,1976-12-23,0,99.4,102.6,1453.25461297,1474.757349
330,Warriors,103,Bucks,112,A,1976-12-23,0,114.2,114.0,1524.99782943,1383.1340082
331,Clippers,92,Suns,107,A,1976-12-23,0,95.6,94.6,1457.6914443,1471.9106194
332,Wizards,116,Spurs,118,A,1976-12-23,0,104.0,108.8,1484.81061764,1489.1735176
333,Pistons,106,Clippers,115,A,1976-12-25,0,106.4,97.0,1548.03773544,1448.10047671
334,Bulls,96,Kings,91,A,1976-12-25,1,99.8,92.4,1478.29101486,1471.34957571
335,Sixers,105,Knicks,104,A,1976-12-25,1,100.0,108.4,1533.19287254,1517.73169298
336,Lakers,96,Suns,113,A,1976-12-25,0,99.4,94.0,1561.08935002,1481.50158699
337,Thunder,95,Trailblazers,110,A,1976-12-25,0,101.4,98.6,1470.0131668,1576.524974
338,Cavaliers,99,Wizards,117,A,1976-12-25,0,104.6,103.8,1549.98248972,1474.93618539
339,Knicks,103,Hawks,98,A,1976-12-26,1,109.4,103.6,1508.17640798,1431.21361851
340,Clippers,103,Cavaliers,96,A,1976-12-26,1,97.8,104.2,1460.90011249,1537.85546076
341,Celtics,103,Nuggets,101,A,1976-12-26,1,107.6,100.6,1513.76364465,1575.94858659
342,Rockets,93,Pacers,79,A,1976-12-26,1,96.8,100.2,1542.12377231,1484.1392395
343,Spurs,110,Kings,105,A,1976-12-26,1,110.4,96.4,1499.04794985,1461.54933981
344,Bucks,99,Lakers,107,A,1976-12-26,0,112.4,98.2,1397.00443465,1548.83787428
345,Wizards,100,Jazz,109,A,1976-12-26,0,104.0,108.2,1487.06321436,1491.00750731
346,Trailblazers,87,Thunder,89,A,1976-12-26,0,99.2,95.4,1583.55187898,1462.98626182
347,Thunder,120,Hawks,119,A,1976-12-28,1,99.6,104.2,1476.3235248,1423.39325048
348,Trailblazers,84,Bulls,79,A,1976-12-28,1,95.0,96.4,1570.214616,1488.09125076
349,Kings,113,Cavaliers,106,A,1976-12-28,1,101.0,104.2,1452.62446516,1525.6760328
350,Suns,102,Nuggets,110,A,1976-12-28,0,97.0,100.0,1493.75306273,1564.17763055
351,Bucks,113,Warriors,102,A,1976-12-28,1,110.0,113.6,1391.11607909,1511.12740298
352,Wizards,117,Pacers,111,A,1976-12-28,1,104.4,102.8,1477.17673536,1475.7928442
353,Celtics,105,Lakers,134,A,1976-12-28,0,104.0,96.2,1525.53460069,1554.72622984
354,Rockets,99,Knicks,111,A,1976-12-28,0,99.8,104.6,1550.47016761,1515.99677601
355,Sixers,116,Spurs,127,A,1976-12-28,0,105.8,113.4,1542.74815754,1507.9728245
356,Kings,113,Clippers,103,A,1976-12-29,1,105.2,100.6,1464.69661208,1473.07954046
357,Trailblazers,111,Pistons,120,A,1976-12-29,0,94.2,107.8,1577.89397412,1535.23809966
358,Sixers,91,Rockets,93,A,1976-12-29,0,100.6,96.6,1531.75057214,1539.48118705
359,Thunder,102,Nets,96,A,1976-12-29,1,99.8,101.8,1484.81174669,1443.87272247
360,Celtics,87,Suns,97,A,1976-12-29,0,98.0,93.4,1516.37283177,1485.75273293
361,Hawks,92,Wizards,96,A,1976-12-29,0,100.8,104.8,1414.90502859,1487.13690398
362,Thunder,100,Cavaliers,105,A,1976-12-30,0,100.8,103.2,1493.63885015,1513.60388588
363,Pistons,106,Nuggets,123,A,1976-12-30,0,104.0,100.0,1546.4597027,1572.17796035
364,Bulls,106,Warriors,124,A,1976-12-30,0,96.4,111.4,1480.41189264,1497.80432455
365,Jazz,97,Pacers,104,A,1976-12-30,0,105.6,102.8,1500.89398631,1465.83267558
366,Trailblazers,107,Bucks,127,A,1976-12-30,0,96.8,106.2,1566.67237108,1404.43915753
367,Nets,87,Clippers,102,A,1977-01-01,0,94.0,100.2,1435.04561901,1462.8383072
368,Cavaliers,110,Knicks,121,A,1977-01-01,0,105.0,104.0,1523.02987763,1526.98575658
369,Bulls,82,Trailblazers,89,A,1977-01-01,0,92.6,94.2,1470.91206933,1552.31509701
370,Rockets,89,Wizards,104,A,1977-01-01,0,92.4,99.4,1549.25871878,1495.08734768
371,Jazz,93,Hawks,88,A,1977-01-02,1,99.2,100.6,1489.8882524,1406.95458489
372,Rockets,80,Cavaliers,104,A,1977-01-02,0,90.4,101.2,1537.71205443,1513.14373206
373,Spurs,120,Nuggets,145,A,1977-01-02,0,116.4,105.2,1518.9704099,1581.43907845
374,Celtics,98,Warriors,105,A,1977-01-02,0,98.8,108.0,1505.4937892,1507.30414785
375,Suns,88,Kings,89,A,1977-01-02,0,93.0,104.0,1496.6317755,1474.93784534
376,Trailblazers,99,Lakers,104,A,1977-01-02,0,96.6,97.6,1560.01408098,1563.88799875
377,Pacers,116,Bucks,109,A,1977-01-02,1,103.4,107.6,1476.83840949,1418.79643159
378,Sixers,139,Nets,110,A,1977-01-02,1,109.0,103.0,1521.97304041,1425.84385497
379,Bulls,79,Thunder,83,A,1977-01-02,0,89.4,97.6,1463.21308536,1484.2128584
380,Clippers,109,Spurs,142,A,1977-01-03,0,103.6,114.2,1472.04007124,1510.74927497
381,Nuggets,109,Hawks,113,A,1977-01-04,0,108.0,103.4,1589.66021337,1399.29728116
382,Nets,80,Bulls,88,A,1977-01-04,0,100.4,86.2,1418.54216955,1453.81677246
383,Suns,111,Bucks,139,A,1977-01-04,0,96.8,109.2,1486.0081842,1410.45164444
384,Warriors,120,Knicks,110,A,1977-01-04,1,108.0,107.4,1517.25204202,1536.87190215
385,Celtics,84,Trailblazers,128,A,1977-01-04,0,95.4,96.6,1495.54589504,1550.12557668
386,Warriors,118,Clippers,109,A,1977-01-05,1,111.0,106.0,1527.81614748,1463.14962448
387,Suns,115,Pistons,118,A,1977-01-05,0,100.6,106.4,1473.86713829,1537.19858461
388,Knicks,107,Rockets,108,A,1977-01-05,0,107.8,93.2,1526.30779668,1527.00609756
389,Bulls,94,Pacers,109,A,1977-01-05,0,88.2,103.4,1462.80496197,1485.18319664
390,Lakers,94,Sixers,117,A,1977-01-05,0,98.6,109.0,1573.77650306,1529.27472583
391,Nuggets,133,Spurs,137,A,1977-01-05,0,114.0,117.6,1574.67070256,1519.63972173
392,Celtics,93,Thunder,94,A,1977-01-05,0,93.4,98.8,1487.10402829,1493.60917131
393,Nets,92,Wizards,107,A,1977-01-05,0,100.0,98.0,1409.55398003,1506.63401203
394,Pacers,103,Hawks,95,A,1977-01-06,1,105.4,103.4,1494.5399885,1414.28679198
395,Warriors,100,Cavaliers,129,A,1977-01-06,0,108.4,100.6,1535.97609449,1523.84968893
396,Clippers,111,Bucks,119,A,1977-01-06,0,107.6,111.6,1454.98967747,1422.59269034
397,Knicks,88,Bulls,108,A,1977-01-07,0,104.8,84.6,1516.32789537,1453.44817012
398,Bucks,132,Pistons,140,A,1977-01-07,0,115.4,114.0,1433.52245743,1545.39568325
399,Nuggets,117,Rockets,107,A,1977-01-07,1,117.0,96.8,1563.0998978,1536.98599887
400,Lakers,85,Nets,82,A,1977-01-07,1,96.4,96.6,1562.50259796,1402.27765078
401,Cavaliers,96,Sixers,116,A,1977-01-07,0,97.2,107.2,1534.19857328,1540.54863093
402,Jazz,118,Trailblazers,130,A,1977-01-07,0,100.2,98.0,1497.54555612,1558.56744343
403,Spurs,124,Thunder,131,A,1977-01-07,0,120.4,99.6,1531.21052649,1503.42196012
404,Suns,89,Wizards,99,A,1977-01-07,0,98.0,95.8,1465.67003964,1513.91034128
405,Celtics,109,Clippers,106,A,1977-01-08,1,94.2,106.8,1477.29123948,1444.05991039
406,Wizards,107,Cavaliers,114,A,1977-01-08,0,93.8,98.6,1522.530728,1524.38132228
407,Bulls,99,Nuggets,119,A,1977-01-08,0,88.0,115.6,1465.23848956,1572.34969156
408,Jazz,107,Warriors,114,A,1977-01-08,0,103.0,108.6,1489.28406752,1525.62721014
409,Nets,73,Pacers,80,A,1977-01-08,0,93.8,96.6,1396.58797888,1502.27033878
410,Rockets,94,Kings,106,A,1977-01-08,0,97.4,103.6,1527.73620512,1485.56143664
411,Sixers,106,Bucks,111,A,1977-01-08,0,105.2,115.2,1550.36588193,1426.6355727
412,Suns,95,Knicks,102,A,1977-01-08,0,99.6,104.0,1457.04965292,1504.53757593
413,Lakers,124,Pistons,118,A,1977-01-09,1,101.4,117.6,1568.19226986,1552.28256799
414,Spurs,113,Trailblazers,150,A,1977-01-09,0,119.8,99.2,1520.41240841,1566.82893203
415,Jazz,76,Thunder,92,A,1977-01-09,0,98.2,94.4,1480.32630862,1514.22007819
416,Suns,93,Hawks,92,A,1977-01-10,1,100.6,98.0,1448.40801686,1406.5564417
417,Rockets,101,Celtics,105,A,1977-01-11,0,99.8,97.0,1516.52824507,1486.33767106
418,Suns,90,Bulls,93,A,1977-01-11,0,96.4,90.2,1457.20922435,1458.22730352
419,Lakers,101,Cavaliers,99,A,1977-01-11,1,100.6,96.8,1577.73467163,1534.3280584
420,Pistons,129,Warriors,121,A,1977-01-11,1,121.2,114.8,1542.74016622,1534.58496904
421,Sixers,117,Kings,115,A,1977-01-11,1,110.4,105.0,1536.94792399,1496.76939669
422,Wizards,120,Bucks,109,A,1977-01-11,1,99.4,116.0,1512.58399188,1440.05353064
423,Knicks,111,Trailblazers,131,A,1977-01-11,0,104.2,105.0,1513.17921199,1575.50084903
424,Pacers,112,Celtics,101,A,1977-01-12,1,99.6,99.8,1509.31902235,1497.20444511
425,Hawks,124,Clippers,118,A,1977-01-12,1,104.4,114.2,1397.7552342,1435.01347881
426,Jazz,99,Nuggets,110,A,1977-01-12,0,98.6,111.4,1471.29876679,1579.3608776
427,Rockets,97,Sixers,102,A,1977-01-12,0,103.2,102.0,1505.66147102,1545.7966207
428,Bucks,127,Spurs,121,A,1977-01-12,1,119.2,121.2,1432.11131847,1511.7404914
429,Pistons,99,Thunder,121,A,1977-01-12,0,119.8,94.2,1552.50548387,1523.24762003
430,Bulls,99,Wizards,85,A,1977-01-12,1,94.0,101.4,1468.19800093,1520.52620405
431,Warriors,114,Kings,116,A,1977-01-13,0,113.6,105.2,1524.81965139,1487.92069998
432,Pistons,101,Suns,131,A,1977-01-13,0,117.0,93.6,1541.66535983,1447.23852694
433,Trailblazers,107,Celtics,92,A,1977-01-14,1,106.6,104.4,1583.72608226,1487.55298943
434,Jazz,103,Clippers,131,A,1977-01-14,0,100.6,113.0,1464.31248476,1423.94519227
435,Wizards,94,Bulls,89,A,1977-01-14,1,101.8,94.0,1509.03136331,1479.69284166
436,Cavaliers,96,Nuggets,116,A,1977-01-14,0,100.0,108.8,1525.57094133,1586.34715963
437,Warriors,113,Pacers,109,A,1977-01-14,1,112.6,99.0,1513.76158925,1518.97047803
438,Rockets,111,Bucks,84,A,1977-01-14,1,104.0,119.2,1496.81154234,1444.36392564
439,Hawks,120,Nets,101,A,1977-01-14,1,109.8,90.0,1408.82352074,1389.53929531
440,Kings,106,Sixers,111,A,1977-01-14,0,103.8,104.4,1498.97876212,1554.64654938
441,Lakers,109,Spurs,106,A,1977-01-14,1,102.6,121.2,1586.49178869,1499.48788423
442,Knicks,107,Thunder,127,A,1977-01-14,0,101.6,99.8,1504.95397877,1534.08774407
443,Kings,115,Hawks,90,A,1977-01-15,1,109.2,111.0,1490.56743823,1418.26904539
444,Bucks,93,Bulls,96,A,1977-01-15,0,111.4,95.0,1435.8621264,1470.5352708
445,Clippers,105,Pistons,121,A,1977-01-15,0,110.4,111.6,1435.10185631,1529.0125352
446,Lakers,116,Rockets,122,A,1977-01-15,0,107.0,103.8,1594.03867916,1505.31334158
447,Cavaliers,79,Suns,94,A,1977-01-15,0,95.8,91.6,1517.30259468,1459.89135157
448,Trailblazers,107,Wizards,113,A,1977-01-15,0,111.2,105.4,1591.02659598,1518.18893418
449,Trailblazers,120,Hawks,125,A,1977-01-16,0,111.6,114.4,1578.96034216,1410.32043572
450,Nets,91,Celtics,106,A,1977-01-16,0,92.2,104.0,1380.09377065,1480.25247571
451,Knicks,111,Warriors,97,A,1977-01-16,1,102.4,114.8,1495.79055607,1523.91150189
452,Bulls,102,Bucks,83,A,1977-01-16,1,95.6,110.6,1479.54059744,1426.85679975
453,Jazz,76,Sixers,97,A,1977-01-16,0,92.2,100.4,1453.15582072,1563.05787327
454,Pacers,115,Spurs,122,A,1977-01-16,0,103.2,117.6,1508.82056539,1491.94099377
455,Nuggets,109,Thunder,101,A,1977-01-16,1,104.0,103.0,1594.61550628,1543.25116677
456,Nuggets,101,Warriors,107,A,1977-01-18,0,100.8,113.6,1603.14779904,1513.10387883
457,Bulls,85,Rockets,103,A,1977-01-18,0,94.6,102.0,1488.03575211,1517.81295943
458,Lakers,113,Kings,111,A,1977-01-18,1,112.6,113.0,1581.53906131,1498.5160479
459,Cavaliers,101,Bucks,93,A,1977-01-18,1,96.8,106.8,1505.66504377,1418.36164508
460,Celtics,89,Jazz,99,A,1977-01-18,0,100.0,88.6,1487.44696681,1446.21760941
461,Celtics,112,Rockets,102,A,1977-01-19,1,102.2,104.2,1476.26582958,1526.95799485
462,Trailblazers,109,Nets,94,A,1977-01-19,1,110.8,95.6,1564.45488583,1372.89927955
463,Hawks,94,Sixers,114,A,1977-01-19,0,114.6,98.0,1424.82589205,1569.99608458
464,Knicks,90,Suns,97,A,1977-01-19,0,102.8,90.6,1506.59817913,1471.52890249
465,Bulls,107,Spurs,115,A,1977-01-19,0,96.2,114.2,1478.89071668,1502.42644501
466,Pacers,102,Thunder,109,A,1977-01-19,0,103.0,98.6,1498.33511415,1534.71887401
467,Clippers,87,Wizards,91,A,1977-01-19,0,105.6,101.4,1427.7408649,1530.255188
468,Trailblazers,99,Cavaliers,91,A,1977-01-20,1,108.4,95.2,1569.43963729,1513.20383455
469,Suns,103,Warriors,107,A,1977-01-20,0,92.6,108.4,1482.53486336,1525.63904338
470,Nets,92,Kings,123,A,1977-01-20,0,97.0,108.0,1367.91452809,1490.86117448
471,Bucks,101,Hawks,121,A,1977-01-21,0,101.6,110.0,1410.8228543,1418.77692826
472,Spurs,90,Celtics,103,A,1977-01-21,0,109.6,97.8,1511.75006658,1487.7146015
473,Clippers,89,Bulls,110,A,1977-01-21,0,101.6,95.2,1420.60871792,1469.56709511
474,Thunder,106,Nuggets,120,A,1977-01-21,0,104.6,102.2,1543.67547656,1590.61263449
475,Rockets,86,Pistons,109,A,1977-01-21,0,102.0,104.0,1515.50922294,1536.37352662
476,Knicks,94,Lakers,108,A,1977-01-21,0,102.6,106.6,1495.59221826,1589.19393473
477,Wizards,99,Nets,88,A,1977-01-21,1,97.2,102.2,1537.38733497,1361.31255011
478,Pacers,96,Suns,125,A,1977-01-21,0,107.6,93.8,1489.3785116,1473.7691751
479,Bucks,116,Cavaliers,130,A,1977-01-22,0,102.6,98.2,1401.05175096,1504.80844268
480,Trailblazers,107,Rockets,110,A,1977-01-22,0,108.4,101.2,1577.83502917,1506.10902502
481,Clippers,104,Kings,132,A,1977-01-22,0,97.6,106.0,1412.00859989,1497.46315246
482,Warriors,100,Jazz,118,A,1977-01-22,0,105.6,93.4,1534.40473163,1457.39874665
483,Celtics,94,Sixers,109,A,1977-01-22,0,95.2,93.4,1498.40529629,1576.04504837
484,Warriors,104,Hawks,97,A,1977-01-23,1,103.8,106.8,1522.22391549,1428.5480316
485,Sixers,91,Celtics,83,A,1977-01-23,1,92.2,95.2,1583.84686542,1490.60347924
486,Pacers,104,Lakers,121,A,1977-01-23,0,106.0,107.2,1478.92954082,1596.56320143
487,Kings,111,Bucks,119,A,1977-01-23,0,107.0,106.2,1505.05199893,1393.95238751
488,Knicks,102,Jazz,111,A,1977-01-23,0,100.8,94.0,1488.22295157,1469.57956278
489,Bulls,86,Nets,95,A,1977-01-23,0,93.8,95.4,1478.16721314,1355.9869065
490,Thunder,88,Suns,98,A,1977-01-23,0,102.4,91.2,1535.01827736,1484.21814589
491,Trailblazers,118,Spurs,123,A,1977-01-23,0,110.6,107.8,1565.79942554,1501.05937178
492,Pistons,108,Wizards,119,A,1977-01-23,0,99.8,99.0,1545.77372453,1542.71297858
493,Clippers,102,Nuggets,127,A,1977-01-24,0,97.4,102.8,1404.41975342,1599.26983368
494,Pistons,91,Celtics,89,A,1977-01-25,1,98.2,95.6,1535.68563146,1483.22461015
495,Thunder,109,Lakers,120,A,1977-01-25,0,102.8,107.2,1523.56646329,1603.30113832
496,Bulls,91,Knicks,108,A,1977-01-25,0,91.6,97.6,1464.78871592,1477.68686614
497,Spurs,116,Suns,108,A,1977-01-25,1,109.2,98.6,1512.90146942,1495.66995996
498,Bucks,109,Clippers,114,A,1977-01-26,0,107.6,98.2,1407.0453804,1399.50563606
499,Cavaliers,93,Bulls,106,A,1977-01-26,0,97.6,93.2,1511.90780613,1455.15978408
500,Trailblazers,107,Nuggets,102,A,1977-01-26,1,108.0,105.0,1553.9573279,1604.18395104
501,Nets,101,Pistons,103,A,1977-01-26,0,97.4,98.2,1369.36540372,1544.18705355
502,Celtics,101,Pacers,121,A,1977-01-26,0,93.4,103.6,1474.72318806,1472.19160393
503,Jazz,95,Kings,101,A,1977-01-26,0,92.4,103.0,1480.11564821,1491.95900604
504,Lakers,103,Thunder,118,A,1977-01-26,0,104.6,101.6,1611.04564884,1515.82195277
505,Warriors,95,Wizards,106,A,1977-01-26,0,100.6,99.2,1529.59119533,1552.80107165
506,Knicks,111,Cavaliers,113,A,1977-01-27,0,97.6,104.0,1487.31579798,1500.28883815
507,Pistons,107,Rockets,114,A,1977-01-27,0,98.6,99.4,1549.54093202,1518.14462865
508,Sixers,94,Suns,111,A,1977-01-27,0,89.8,99.4,1591.22573452,1486.16551642
509,Spurs,104,Trailblazers,112,A,1977-01-27,0,107.0,107.0,1522.40591297,1565.39297915
510,Bucks,113,Celtics,119,A,1977-01-28,0,110.0,98.0,1396.82840317,1464.6503245
511,Jazz,96,Nuggets,108,A,1977-01-28,0,96.4,102.4,1470.45639548,1592.7482998
512,Hawks,104,Rockets,118,A,1977-01-28,0,104.6,103.2,1421.18075176,1529.04583516
513,Bulls,94,Kings,105,A,1977-01-28,0,90.6,99.2,1466.77875206,1501.61825877
514,Sixers,104,Lakers,117,A,1977-01-28,0,95.4,102.8,1578.29077367,1598.37151573
515,Warriors,106,Nets,84,A,1977-01-28,1,101.6,96.8,1520.2582373,1364.01152525
516,Rockets,97,Hawks,101,A,1977-01-29,0,100.2,100.0,1536.03727391,1414.18931301
517,Pistons,101,Bulls,109,A,1977-01-29,0,101.6,93.0,1538.63972551,1457.77816611
518,Wizards,108,Pacers,107,A,1977-01-29,1,99.4,102.2,1562.13402969,1482.26446749
519,Kings,112,Knicks,105,A,1977-01-29,1,103.2,102.0,1510.61884472,1477.68901866
520,Jazz,102,Suns,118,A,1977-01-29,0,99.0,99.2,1463.8377378,1499.10047726
521,Warriors,109,Celtics,92,A,1977-01-30,1,102.8,101.0,1526.04159691,1472.72267561
522,Sixers,107,Nuggets,101,A,1977-01-30,1,98.0,103.6,1568.86810118,1599.36695748
523,Pacers,120,Pistons,127,A,1977-01-30,0,105.8,104.0,1474.52364151,1526.35347431
524,Jazz,99,Lakers,101,A,1977-01-30,0,98.8,103.8,1454.84921032,1607.79418822
525,Bucks,100,Nets,92,A,1977-01-30,1,109.8,98.4,1388.75605206,1358.22816563
526,Suns,91,Trailblazers,97,A,1977-01-30,0,98.2,105.4,1508.08900474,1574.16198699
527,Spurs,126,Thunder,118,A,1977-01-30,1,110.8,106.4,1513.63690512,1528.49608588
528,Kings,98,Wizards,112,A,1977-01-30,0,102.0,101.6,1519.67387606,1569.87485567
529,Pistons,95,Hawks,92,A,1977-02-01,1,104.8,100.2,1534.8726603,1427.55933366
530,Kings,97,Bulls,86,A,1977-02-01,1,99.2,95.2,1511.10880443,1470.06441731
531,Sixers,109,Pacers,110,A,1977-02-01,0,101.0,108.4,1579.74368097,1466.00445552
532,Bucks,115,Lakers,136,A,1977-02-01,0,109.6,106.0,1397.87964314,1613.65599471
533,Warriors,107,Knicks,108,A,1977-02-01,0,104.2,104.6,1534.51889015,1468.63398733
534,Cavaliers,87,Spurs,92,A,1977-02-01,0,101.2,110.2,1509.91561747,1524.06432616
535,Wizards,105,Nuggets,119,A,1977-02-02,0,102.8,103.4,1578.4399273,1588.4913777
536,Trailblazers,107,Kings,119,A,1977-02-02,0,105.4,101.6,1582.28285278,1519.93291712
537,Celtics,89,Nets,99,A,1977-02-02,0,100.6,96.4,1464.24538236,1349.10457456
538,Pistons,116,Sixers,138,A,1977-02-02,0,107.8,106.0,1541.87854934,1566.58214442
539,Bucks,113,Suns,130,A,1977-02-02,0,110.0,103.2,1393.39825955,1499.96813895
540,Jazz,95,Thunder,120,A,1977-02-02,0,97.4,104.2,1448.98740383,1518.06866484
541,Clippers,98,Hawks,100,A,1977-02-03,0,100.4,99.6,1409.72261329,1420.55344462
542,Jazz,105,Warriors,99,A,1977-02-03,1,99.4,104.4,1440.94992805,1522.64497868
543,Trailblazers,107,Pacers,98,A,1977-02-03,1,103.2,109.0,1570.50729717,1479.16599207
544,Rockets,90,Knicks,108,A,1977-02-03,0,101.0,102.2,1522.66725326,1480.5078988
545,Bulls,107,Spurs,98,A,1977-02-03,1,98.4,108.0,1461.24030461,1533.65731855
546,Lakers,98,Celtics,99,A,1977-02-04,0,103.8,102.0,1618.1373783,1451.04758367
547,Nuggets,111,Pistons,124,A,1977-02-04,0,105.2,108.6,1598.20215438,1532.58838016
548,Cavaliers,102,Kings,101,A,1977-02-04,1,101.8,103.2,1500.32262508,1531.70847273
549,Nets,113,Sixers,112,A,1977-02-04,1,101.8,109.8,1362.30237325,1575.8723136
550,Warriors,109,Suns,106,A,1977-02-04,1,107.2,101.8,1510.33600412,1506.9935203
551,Wizards,109,Thunder,106,A,1977-02-04,1,103.0,108.4,1568.72915061,1526.10614063
552,Bulls,96,Hawks,99,A,1977-02-05,0,99.0,98.0,1473.29496522,1430.24180918
553,Bucks,116,Warriors,138,A,1977-02-05,0,111.4,109.2,1386.3728782,1520.23980267
554,Knicks,103,Rockets,105,A,1977-02-05,0,104.6,100.2,1491.71542166,1511.45973039
555,Wizards,116,Trailblazers,104,A,1977-02-05,1,107.2,105.0,1577.50847938,1577.93722407
556,Clippers,97,Celtics,113,A,1977-02-06,0,102.0,101.2,1400.03424873,1465.51740943
557,Nets,94,Cavaliers,90,A,1977-02-06,1,100.4,97.4,1377.77667003,1511.22353309
558,Kings,111,Pistons,130,A,1977-02-06,0,103.0,110.6,1520.80756472,1544.45476085
559,Bulls,99,Pacers,111,A,1977-02-06,0,100.0,108.6,1462.06209972,1471.73606517
560,Rockets,90,Jazz,99,A,1977-02-06,0,96.8,98.2,1520.89205448,1453.25890261
561,Lakers,97,Sixers,102,A,1977-02-06,0,102.6,108.4,1603.66755254,1560.39801682
562,Nuggets,104,Suns,115,A,1977-02-06,0,104.6,103.8,1586.33577369,1497.08972175
563,Knicks,96,Spurs,119,A,1977-02-06,0,101.6,104.0,1482.28309758,1521.60265794
564,Bucks,99,Thunder,107,A,1977-02-06,0,108.6,106.4,1380.04589146,1517.32681186
565,Sixers,89,Clippers,99,A,1977-02-08,0,104.8,99.0,1571.6370151,1391.89700076
566,Spurs,89,Bulls,111,A,1977-02-08,0,101.0,97.6,1530.47575689,1452.34046689
